COUNTRY,YEAR,PTYPE,GENDEATHMAG,ETHMAGFATAL,ETHMAGFIGHT,REVMAGFATAL,REVMAGFIGHT
Lebanon,1963,0,0,0,0,0,0
Lebanon,1964,0,0,0,0,0,0
Lebanon,1965,0,0,0,0,0,0
Lebanon,1966,0,0,0,0,0,0
Lebanon,1967,0,0,0,0,0,0
Lebanon,1968,0,0,0,0,0,0
Lebanon,1969,0,0,0,0,0,0
Lebanon,1970,0,0,0,0,0,0
Lebanon,1971,0,0,0,0,0,0
Lebanon,1972,0,0,0,0,0,0
Lebanon,1973,0,0,0,0,0,0
Lebanon,1974,0,0,0,0,0,0
Lebanon,1975,1,0,4,4,0,0
Lebanon,1976,1,0,4,4,0,0
Lebanon,1977,1,0,4,4,0,0
Lebanon,1978,1,0,4,4,0,0
Lebanon,1979,1,0,4,4,0,0
Lebanon,1980,1,0,4,4,0,0
Lebanon,1981,1,0,4,4,0,0
Lebanon,1982,1,0,4,4,0,0
Lebanon,1983,1,0,4,4,0,0
Lebanon,1984,1,0,4,4,0,0
Lebanon,1985,1,0,4,4,0,0
Lebanon,1986,1,0,4,4,0,0
Lebanon,1987,1,0,4,4,0,0
Lebanon,1988,1,0,4,4,0,0
Lebanon,1989,1,0,4,4,0,0
Lebanon,1990,1,0,4,4,0,0
Lebanon,1991,1,0,4,4,0,0
Lebanon,1992,0,0,0,0,0,0
Lebanon,1993,0,0,0,0,0,0
Lebanon,1994,0,0,0,0,0,0
Lebanon,1995,0,0,0,0,0,0
Lebanon,1996,0,0,0,0,0,0
Lebanon,1997,0,0,0,0,0,0
Lebanon,1998,0,0,0,0,0,0
Lebanon,1999,0,0,0,0,0,0
Lebanon,2000,0,0,0,0,0,0
Lebanon,2001,0,0,0,0,0,0
Lebanon,2002,0,0,0,0,0,0
Lebanon,2003,0,0,0,0,0,0
Lebanon,2004,0,0,0,0,0,0
Lebanon,2005,0,0,0,0,0,0
Lebanon,2006,0,0,0,0,0,0
Lebanon,2007,0,0,0,0,0,0
Lebanon,2008,0,0,0,0,0,0
Lebanon,2009,0,0,0,0,0,0
Lebanon,2010,0,0,0,0,0,0
Lebanon,2011,0,0,0,0,0,0
Lebanon,2012,0,0,0,0,0,0
Lebanon,2013,0,0,0,0,0,0
Lebanon,2014,0,0,0,0,0,0
Lebanon,2015,0,0,0,0,0,0
Liberia,1955,0,0,0,0,0,0
Liberia,1956,0,0,0,0,0,0
Liberia,1957,0,0,0,0,0,0
Liberia,1958,0,0,0,0,0,0
Liberia,1959,0,0,0,0,0,0
Liberia,1960,0,0,0,0,0,0
Liberia,1961,0,0,0,0,0,0
Liberia,1962,0,0,0,0,0,0
Liberia,1963,0,0,0,0,0,0
Liberia,1964,0,0,0,0,0,0
Liberia,1965,0,0,0,0,0,0
Liberia,1966,0,0,0,0,0,0
Liberia,1967,0,0,0,0,0,0
Liberia,1968,0,0,0,0,0,0
Liberia,1969,0,0,0,0,0,0
Liberia,1970,0,0,0,0,0,0
Liberia,1971,0,0,0,0,0,0
Liberia,1972,0,0,0,0,0,0
Liberia,1973,0,0,0,0,0,0
Liberia,1974,0,0,0,0,0,0
Liberia,1975,0,0,0,0,0,0
Liberia,1976,0,0,0,0,0,0
Liberia,1977,0,0,0,0,0,0
Liberia,1978,0,0,0,0,0,0
Liberia,1979,0,0,0,0,0,0
Liberia,1980,0,0,0,0,0,0
Liberia,1981,0,0,0,0,0,0
Liberia,1982,0,0,0,0,0,0
Liberia,1983,0,0,0,0,0,0
Liberia,1984,0,0,0,0,0,0
Liberia,1985,2,0,0,0,2,2
Liberia,1986,0,0,0,0,0,0
Liberia,1987,0,0,0,0,0,0
Liberia,1988,0,0,0,0,0,0
Liberia,1989,2,0,0,0,1,3
Liberia,1990,2,0,0,0,3,3
Liberia,1991,2,0,0,0,3,3
Liberia,1992,2,0,0,0,4,3
Liberia,1993,2,0,0,0,4,3
Liberia,1994,0,0,0,0,0,0
Liberia,1995,0,0,0,0,0,0
Liberia,1996,0,0,0,0,0,0
Liberia,1997,0,0,0,0,0,0
Liberia,1998,0,0,0,0,0,0
Liberia,1999,0,0,0,0,0,0
Liberia,2000,2,0,0,0,0,2
Liberia,2001,2,0,0,0,1,2
Liberia,2002,2,0,0,0,1,2
Liberia,2003,2,0,0,0,1,2
Liberia,2004,0,0,0,0,0,0
Liberia,2005,0,0,0,0,0,0
Liberia,2006,0,0,0,0,0,0
Liberia,2007,0,0,0,0,0,0
Liberia,2008,0,0,0,0,0,0
Liberia,2009,0,0,0,0,0,0
Liberia,2010,0,0,0,0,0,0
Liberia,2011,0,0,0,0,0,0
Liberia,2012,0,0,0,0,0,0
Liberia,2013,0,0,0,0,0,0
Liberia,2014,0,0,0,0,0,0
Liberia,2015,0,0,0,0,0,0
Libya,1955,0,0,0,0,0,0
Libya,1956,0,0,0,0,0,0
Libya,1957,0,0,0,0,0,0
Libya,1958,0,0,0,0,0,0
Libya,1959,0,0,0,0,0,0
Libya,1960,0,0,0,0,0,0
Libya,1961,0,0,0,0,0,0
Libya,1962,0,0,0,0,0,0
Libya,1963,0,0,0,0,0,0
Libya,1964,0,0,0,0,0,0
Libya,1965,0,0,0,0,0,0
Libya,1966,0,0,0,0,0,0
Libya,1967,0,0,0,0,0,0
Libya,1968,0,0,0,0,0,0
Libya,1969,0,0,0,0,0,0
Libya,1970,0,0,0,0,0,0
Libya,1971,0,0,0,0,0,0
Libya,1972,0,0,0,0,0,0
Libya,1973,0,0,0,0,0,0
Libya,1974,0,0,0,0,0,0
Libya,1975,0,0,0,0,0,0
Libya,1976,0,0,0,0,0,0
Libya,1977,0,0,0,0,0,0
Libya,1978,0,0,0,0,0,0
Libya,1979,0,0,0,0,0,0
Libya,1980,0,0,0,0,0,0
Libya,1981,0,0,0,0,0,0
Libya,1982,0,0,0,0,0,0
Libya,1983,0,0,0,0,0,0
Libya,1984,0,0,0,0,0,0
Libya,1985,0,0,0,0,0,0
Libya,1986,0,0,0,0,0,0
Libya,1987,0,0,0,0,0,0
Libya,1988,0,0,0,0,0,0
Libya,1989,0,0,0,0,0,0
Libya,1990,0,0,0,0,0,0
Libya,1991,0,0,0,0,0,0
Libya,1992,0,0,0,0,0,0
Libya,1993,0,0,0,0,0,0
Libya,1994,0,0,0,0,0,0
Libya,1995,0,0,0,0,0,0
Libya,1996,0,0,0,0,0,0
Libya,1997,0,0,0,0,0,0
Libya,1998,0,0,0,0,0,0
Libya,1999,0,0,0,0,0,0
Libya,2000,0,0,0,0,0,0
Libya,2001,0,0,0,0,0,0
Libya,2002,0,0,0,0,0,0
Libya,2003,0,0,0,0,0,0
Libya,2004,0,0,0,0,0,0
Libya,2005,0,0,0,0,0,0
Libya,2006,0,0,0,0,0,0
Libya,2007,0,0,0,0,0,0
Libya,2008,0,0,0,0,0,0
Libya,2009,0,0,0,0,0,0
Libya,2010,0,0,0,0,0,0
Libya,2011,2,0,0,0,4,4
Libya,2012,0,0,0,0,0,0
Libya,2013,0,0,0,0,0,0
Libya,2014,2,0,0,0,2,3
Libya,2015,2,0,0,0,2,4
Mali,1955,0,0,0,0,0,0
Mali,1956,0,0,0,0,0,0
Mali,1957,0,0,0,0,0,0
Mali,1958,0,0,0,0,0,0
Mali,1959,0,0,0,0,0,0
Mali,1960,0,0,0,0,0,0
Mali,1961,0,0,0,0,0,0
Mali,1962,0,0,0,0,0,0
Mali,1963,0,0,0,0,0,0
Mali,1964,0,0,0,0,0,0
Mali,1965,0,0,0,0,0,0
Mali,1966,0,0,0,0,0,0
Mali,1967,0,0,0,0,0,0
Mali,1968,0,0,0,0,0,0
Mali,1969,0,0,0,0,0,0
Mali,1970,0,0,0,0,0,0
Mali,1971,0,0,0,0,0,0
Mali,1972,0,0,0,0,0,0
Mali,1973,0,0,0,0,0,0
Mali,1974,0,0,0,0,0,0
Mali,1975,0,0,0,0,0,0
Mali,1976,0,0,0,0,0,0
Mali,1977,0,0,0,0,0,0
Mali,1978,0,0,0,0,0,0
Mali,1979,0,0,0,0,0,0
Mali,1980,0,0,0,0,0,0
Mali,1981,0,0,0,0,0,0
Mali,1982,0,0,0,0,0,0
Mali,1983,0,0,0,0,0,0
Mali,1984,0,0,0,0,0,0
Mali,1985,0,0,0,0,0,0
Mali,1986,0,0,0,0,0,0
Mali,1987,0,0,0,0,0,0
Mali,1988,0,0,0,0,0,0
Mali,1989,0,0,0,0,0,0
Mali,1990,1,0,1,2,0,0
Mali,1991,1,0,1,2,0,0
Mali,1992,1,0,0,2,0,0
Mali,1993,1,0,0,2,0,0
Mali,1994,1,0,1,2,0,0
Mali,1995,1,0,0,2,0,0
Mali,1996,0,0,0,0,0,0
Mali,1997,0,0,0,0,0,0
Mali,1998,0,0,0,0,0,0
Mali,1999,0,0,0,0,0,0
Mali,2000,0,0,0,0,0,0
Mali,2001,0,0,0,0,0,0
Mali,2002,0,0,0,0,0,0
Mali,2003,0,0,0,0,0,0
Mali,2004,0,0,0,0,0,0
Mali,2005,0,0,0,0,0,0
Mali,2006,0,0,0,0,0,0
Mali,2007,0,0,0,0,0,0
Mali,2008,0,0,0,0,0,0
Mali,2009,0,0,0,0,0,0
Mali,2010,0,0,0,0,0,0
Mali,2011,0,0,0,0,0,0
Mali,2012,2,0,0,0,1,2
Mali,2013,2,0,0,0,1,2
Mali,2014,2,0,0,0,1,2
Mali,2015,2,0,0,0,1,2
Mexico,1955,0,0,0,0,0,0
Mexico,1956,0,0,0,0,0,0
Mexico,1957,0,0,0,0,0,0
Mexico,1958,0,0,0,0,0,0
Mexico,1959,0,0,0,0,0,0
Mexico,1960,0,0,0,0,0,0
Mexico,1961,0,0,0,0,0,0
Mexico,1962,0,0,0,0,0,0
Mexico,1963,0,0,0,0,0,0
Mexico,1964,0,0,0,0,0,0
Mexico,1965,0,0,0,0,0,0
Mexico,1966,0,0,0,0,0,0
Mexico,1967,0,0,0,0,0,0
Mexico,1968,0,0,0,0,0,0
Mexico,1969,0,0,0,0,0,0
Mexico,1970,0,0,0,0,0,0
Mexico,1971,0,0,0,0,0,0
Mexico,1972,0,0,0,0,0,0
Mexico,1973,0,0,0,0,0,0
Mexico,1974,0,0,0,0,0,0
Mexico,1975,0,0,0,0,0,0
Mexico,1976,0,0,0,0,0,0
Mexico,1977,0,0,0,0,0,0
Mexico,1978,0,0,0,0,0,0
Mexico,1979,0,0,0,0,0,0
Mexico,1980,0,0,0,0,0,0
Mexico,1981,0,0,0,0,0,0
Mexico,1982,0,0,0,0,0,0
Mexico,1983,0,0,0,0,0,0
Mexico,1984,0,0,0,0,0,0
Mexico,1985,0,0,0,0,0,0
Mexico,1986,0,0,0,0,0,0
Mexico,1987,0,0,0,0,0,0
Mexico,1988,0,0,0,0,0,0
Mexico,1989,0,0,0,0,0,0
Mexico,1990,0,0,0,0,0,0
Mexico,1991,0,0,0,0,0,0
Mexico,1992,0,0,0,0,0,0
Mexico,1993,0,0,0,0,0,0
Mexico,1994,0,0,0,0,0,0
Mexico,1995,0,0,0,0,0,0
Mexico,1996,0,0,0,0,0,0
Mexico,1997,0,0,0,0,0,0
Mexico,1998,0,0,0,0,0,0
Mexico,1999,0,0,0,0,0,0
Mexico,2000,0,0,0,0,0,0
Mexico,2001,0,0,0,0,0,0
Mexico,2002,0,0,0,0,0,0
Mexico,2003,0,0,0,0,0,0
Mexico,2004,0,0,0,0,0,0
Mexico,2005,0,0,0,0,0,0
Mexico,2006,0,0,0,0,0,0
Mexico,2007,2,0,0,0,2,2
Mexico,2008,2,0,0,0,3,2
Mexico,2009,2,0,0,0,3,3
Mexico,2010,2,0,0,0,4,4
Mexico,2011,2,0,0,0,4,4
Mexico,2012,2,0,0,0,4,4
Mexico,2013,2,0,0,0,4,4
Mexico,2014,2,0,0,0,4,4
Mexico,2015,2,0,0,0,4,4
Moldova,1955,0,0,0,0,0,0
Moldova,1956,0,0,0,0,0,0
Moldova,1957,0,0,0,0,0,0
Moldova,1958,0,0,0,0,0,0
Moldova,1959,0,0,0,0,0,0
Moldova,1960,0,0,0,0,0,0
Moldova,1961,0,0,0,0,0,0
Moldova,1962,0,0,0,0,0,0
Moldova,1963,0,0,0,0,0,0
Moldova,1964,0,0,0,0,0,0
Moldova,1965,0,0,0,0,0,0
Moldova,1966,0,0,0,0,0,0
Moldova,1967,0,0,0,0,0,0
Moldova,1968,0,0,0,0,0,0
Moldova,1969,0,0,0,0,0,0
Moldova,1970,0,0,0,0,0,0
Moldova,1971,0,0,0,0,0,0
Moldova,1972,0,0,0,0,0,0
Moldova,1973,0,0,0,0,0,0
Moldova,1974,0,0,0,0,0,0
Moldova,1975,0,0,0,0,0,0
Moldova,1976,0,0,0,0,0,0
Moldova,1977,0,0,0,0,0,0
Moldova,1978,0,0,0,0,0,0
Moldova,1979,0,0,0,0,0,0
Moldova,1980,0,0,0,0,0,0
Moldova,1981,0,0,0,0,0,0
Moldova,1982,0,0,0,0,0,0
Moldova,1983,0,0,0,0,0,0
Moldova,1984,0,0,0,0,0,0
Moldova,1985,0,0,0,0,0,0
Moldova,1986,0,0,0,0,0,0
Moldova,1987,0,0,0,0,0,0
Moldova,1988,0,0,0,0,0,0
Moldova,1989,0,0,0,0,0,0
Moldova,1990,0,0,0,0,0,0
Moldova,1991,0,0,0,0,0,0
Moldova,1992,1,0,2,4,0,0
Moldova,1993,0,0,0,0,0,0
Moldova,1994,0,0,0,0,0,0
Moldova,1995,0,0,0,0,0,0
Moldova,1996,0,0,0,0,0,0
Moldova,1997,0,0,0,0,0,0
Moldova,1998,0,0,0,0,0,0
Moldova,1999,0,0,0,0,0,0
Moldova,2000,0,0,0,0,0,0
Moldova,2001,0,0,0,0,0,0
Moldova,2002,0,0,0,0,0,0
Moldova,2003,0,0,0,0,0,0
Moldova,2004,0,0,0,0,0,0
Moldova,2005,0,0,0,0,0,0
Moldova,2006,0,0,0,0,0,0
Moldova,2007,0,0,0,0,0,0
Moldova,2008,0,0,0,0,0,0
Moldova,2009,0,0,0,0,0,0
Moldova,2010,0,0,0,0,0,0
Moldova,2011,0,0,0,0,0,0
Moldova,2012,0,0,0,0,0,0
Moldova,2013,0,0,0,0,0,0
Moldova,2014,0,0,0,0,0,0
Moldova,2015,0,0,0,0,0,0
Morocco,1955,0,0,0,0,0,0
Morocco,1956,0,0,0,0,0,0
Morocco,1957,0,0,0,0,0,0
Morocco,1958,0,0,0,0,0,0
Morocco,1959,0,0,0,0,0,0
Morocco,1960,0,0,0,0,0,0
Morocco,1961,0,0,0,0,0,0
Morocco,1962,0,0,0,0,0,0
Morocco,1963,0,0,0,0,0,0
Morocco,1964,0,0,0,0,0,0
Morocco,1965,0,0,0,0,0,0
Morocco,1966,0,0,0,0,0,0
Morocco,1967,0,0,0,0,0,0
Morocco,1968,0,0,0,0,0,0
Morocco,1969,0,0,0,0,0,0
Morocco,1970,0,0,0,0,0,0
Morocco,1971,0,0,0,0,0,0
Morocco,1972,0,0,0,0,0,0
Morocco,1973,0,0,0,0,0,0
Morocco,1974,0,0,0,0,0,0
Morocco,1975,1,0,1,2,0,0
Morocco,1976,1,0,1,2,0,0
Morocco,1977,1,0,1,2,0,0
Morocco,1978,1,0,1,3,0,0
Morocco,1979,1,0,1,3,0,0
Morocco,1980,1,0,1,3,0,0
Morocco,1981,1,0,1,3,0,0
Morocco,1982,1,0,1,4,0,0
Morocco,1983,1,0,1,4,0,0
Morocco,1984,1,0,1,4,0,0
Morocco,1985,1,0,1,4,0,0
Morocco,1986,1,0,1,4,0,0
Morocco,1987,1,0,1,4,0,0
Morocco,1988,1,0,1,4,0,0
Morocco,1989,1,0,1,4,0,0
Morocco,1990,0,0,0,0,0,0
Morocco,1991,0,0,0,0,0,0
Morocco,1992,0,0,0,0,0,0
Morocco,1993,0,0,0,0,0,0
Morocco,1994,0,0,0,0,0,0
Morocco,1995,0,0,0,0,0,0
Morocco,1996,0,0,0,0,0,0
Morocco,1997,0,0,0,0,0,0
Morocco,1998,0,0,0,0,0,0
Morocco,1999,0,0,0,0,0,0
Morocco,2000,0,0,0,0,0,0
Morocco,2001,0,0,0,0,0,0
Morocco,2002,0,0,0,0,0,0
Morocco,2003,0,0,0,0,0,0
Morocco,2004,0,0,0,0,0,0
Morocco,2005,0,0,0,0,0,0
Morocco,2006,0,0,0,0,0,0
Morocco,2007,0,0,0,0,0,0
Morocco,2008,0,0,0,0,0,0
Morocco,2009,0,0,0,0,0,0
Morocco,2010,0,0,0,0,0,0
Morocco,2011,0,0,0,0,0,0
Morocco,2012,0,0,0,0,0,0
Morocco,2013,0,0,0,0,0,0
Morocco,2014,0,0,0,0,0,0
Morocco,2015,0,0,0,0,0,0
Mozambique,1955,0,0,0,0,0,0
Mozambique,1956,0,0,0,0,0,0
Mozambique,1957,0,0,0,0,0,0
Mozambique,1958,0,0,0,0,0,0
Mozambique,1959,0,0,0,0,0,0
Mozambique,1960,0,0,0,0,0,0
Mozambique,1961,0,0,0,0,0,0
Mozambique,1962,0,0,0,0,0,0
Mozambique,1963,0,0,0,0,0,0
Mozambique,1964,0,0,0,0,0,0
Mozambique,1965,0,0,0,0,0,0
Mozambique,1966,0,0,0,0,0,0
Mozambique,1967,0,0,0,0,0,0
Mozambique,1968,0,0,0,0,0,0
Mozambique,1969,0,0,0,0,0,0
Mozambique,1970,0,0,0,0,0,0
Mozambique,1971,0,0,0,0,0,0
Mozambique,1972,0,0,0,0,0,0
Mozambique,1973,0,0,0,0,0,0
Mozambique,1974,0,0,0,0,0,0
Mozambique,1975,0,0,0,0,0,0
Mozambique,1976,2,0,0,0,1,2
Mozambique,1977,2,0,0,0,1,2
Mozambique,1978,2,0,0,0,0,2
Mozambique,1979,2,0,0,0,0,2
Mozambique,1980,2,0,0,0,1,2
Mozambique,1981,2,0,0,0,0,2
Mozambique,1982,2,0,0,0,0,3
Mozambique,1983,2,0,0,0,1,3
Mozambique,1984,2,0,0,0,2,3
Mozambique,1985,2,0,0,0,2,3
Mozambique,1986,2,0,0,0,2,4
Mozambique,1987,2,0,0,0,2,4
Mozambique,1988,2,0,0,0,2,4
Mozambique,1989,2,0,0,0,1,4
Mozambique,1990,2,0,0,0,1,4
Mozambique,1991,2,0,0,0,2,4
Mozambique,1992,2,0,0,0,1,4
Mozambique,1993,0,0,0,0,0,0
Mozambique,1994,0,0,0,0,0,0
Mozambique,1995,0,0,0,0,0,0
Mozambique,1996,0,0,0,0,0,0
Mozambique,1997,0,0,0,0,0,0
Mozambique,1998,0,0,0,0,0,0
Mozambique,1999,0,0,0,0,0,0
Mozambique,2000,0,0,0,0,0,0
Mozambique,2001,0,0,0,0,0,0
Mozambique,2002,0,0,0,0,0,0
Mozambique,2003,0,0,0,0,0,0
Mozambique,2004,0,0,0,0,0,0
Mozambique,2005,0,0,0,0,0,0
Mozambique,2006,0,0,0,0,0,0
Mozambique,2007,0,0,0,0,0,0
Mozambique,2008,0,0,0,0,0,0
Mozambique,2009,0,0,0,0,0,0
Mozambique,2010,0,0,0,0,0,0
Mozambique,2011,0,0,0,0,0,0
Mozambique,2012,0,0,0,0,0,0
Mozambique,2013,0,0,0,0,0,0
Mozambique,2014,0,0,0,0,0,0
Mozambique,2015,0,0,0,0,0,0
Myanmar,1948,1,0,9,9,0,0
Myanmar,1949,1,0,9,9,0,0
Myanmar,1950,1,0,9,9,0,0
Myanmar,1951,1,0,9,9,0,0
Myanmar,1952,1,0,9,9,0,0
Myanmar,1953,1,0,9,9,0,0
Myanmar,1954,1,0,9,9,0,0
Myanmar,1955,1,0,9,9,0,0
Myanmar,1956,1,0,9,9,0,0
Myanmar,1957,1,0,9,9,0,0
Myanmar,1958,1,0,9,9,0,0
Myanmar,1959,1,0,9,9,0,0
Myanmar,1960,1,0,9,9,0,0
Myanmar,1961,1,0,0,1,0,0
Myanmar,1962,1,0,1,2,0,0
Myanmar,1963,1,0,2,3,0,0
Myanmar,1964,1,0,2,3,0,0
Myanmar,1965,1,0,2,3,0,0
Myanmar,1966,1,0,2,3,0,0
Myanmar,1967,1,0,2,3,0,0
Myanmar,1968,1,0,2,3,0,0
Myanmar,1969,1,0,2,3,0,0
Myanmar,1970,1,0,2,3,0,0
Myanmar,1971,1,0,2,3,0,0
Myanmar,1972,1,0,2,3,0,0
Myanmar,1973,1,0,2,3,0,0
Myanmar,1974,1,0,2,3,0,0
Myanmar,1975,1,0,2,3,0,0
Myanmar,1976,1,0,2,3,0,0
Myanmar,1977,1,0,2,4,0,0
Myanmar,1978,4,2,0,0,0,0
Myanmar,1978,1,0,2,4,0,0
Myanmar,1979,1,0,2,4,0,0
Myanmar,1980,1,0,1,4,0,0
Myanmar,1981,1,0,1,4,0,0
Myanmar,1982,1,0,1,4,0,0
Myanmar,1983,1,0,1,4,0,0
Myanmar,1984,1,0,1,4,0,0
Myanmar,1985,1,0,2,4,0,0
Myanmar,1986,1,0,2,4,0,0
Myanmar,1987,1,0,2,4,0,0
Myanmar,1988,1,0,2,4,0,0
Myanmar,1988,2,0,0,0,2,4
Myanmar,1989,1,0,1,4,0,0
Myanmar,1989,2,0,0,0,0,2
Myanmar,1990,1,0,1,4,0,0
Myanmar,1991,1,0,2,4,0,0
Myanmar,1992,1,0,2,4,0,0
Myanmar,1993,1,0,1,4,0,0
Myanmar,1994,1,0,2,4,0,0
Myanmar,1995,1,0,1,4,0,0
Myanmar,1996,1,0,1,2,0,0
Myanmar,1997,1,0,1,2,0,0
Myanmar,1998,1,0,1,2,0,0
Myanmar,1999,1,0,2,2,0,0
Myanmar,2000,1,0,1,3,0,0
Myanmar,2001,1,0,1,2,0,0
Myanmar,2002,1,0,1,2,0,0
Myanmar,2003,1,0,1,2,0,0
Myanmar,2004,1,0,1,2,0,0
Myanmar,2005,1,0,1,2,0,0
Myanmar,2006,1,0,1,2,0,0
Myanmar,2007,1,0,2,2,0,0
Myanmar,2008,1,0,1,2,0,0
Myanmar,2009,1,0,1,3,0,0
Myanmar,2010,1,0,1,3,0,0
Myanmar,2011,1,0,1,3,0,0
Myanmar,2012,1,0,1,3,0,0
Myanmar,2013,1,0,1,3,0,0
Myanmar,2014,1,0,1,2,0,0
Myanmar,2015,1,0,1,2,0,0
Nepal,1955,0,0,0,0,0,0
Nepal,1956,0,0,0,0,0,0
Nepal,1957,0,0,0,0,0,0
Nepal,1958,0,0,0,0,0,0
Nepal,1959,0,0,0,0,0,0
Nepal,1960,0,0,0,0,0,0
Nepal,1961,0,0,0,0,0,0
Nepal,1962,0,0,0,0,0,0
Nepal,1963,0,0,0,0,0,0
Nepal,1964,0,0,0,0,0,0
Nepal,1965,0,0,0,0,0,0
Nepal,1966,0,0,0,0,0,0
Nepal,1967,0,0,0,0,0,0
Nepal,1968,0,0,0,0,0,0
Nepal,1969,0,0,0,0,0,0
Nepal,1970,0,0,0,0,0,0
Nepal,1971,0,0,0,0,0,0
Nepal,1972,0,0,0,0,0,0
Nepal,1973,0,0,0,0,0,0
Nepal,1974,0,0,0,0,0,0
Nepal,1975,0,0,0,0,0,0
Nepal,1976,0,0,0,0,0,0
Nepal,1977,0,0,0,0,0,0
Nepal,1978,0,0,0,0,0,0
Nepal,1979,0,0,0,0,0,0
Nepal,1980,0,0,0,0,0,0
Nepal,1981,0,0,0,0,0,0
Nepal,1982,0,0,0,0,0,0
Nepal,1983,0,0,0,0,0,0
Nepal,1984,0,0,0,0,0,0
Nepal,1985,0,0,0,0,0,0
Nepal,1986,0,0,0,0,0,0
Nepal,1987,0,0,0,0,0,0
Nepal,1988,0,0,0,0,0,0
Nepal,1989,0,0,0,0,0,0
Nepal,1990,0,0,0,0,0,0
Nepal,1991,0,0,0,0,0,0
Nepal,1992,0,0,0,0,0,0
Nepal,1993,0,0,0,0,0,0
Nepal,1994,0,0,0,0,0,0
Nepal,1995,0,0,0,0,0,0
Nepal,1996,2,0,0,0,1,1
Nepal,1997,2,0,0,0,1,1
Nepal,1998,2,0,0,0,1,2
Nepal,1999,2,0,0,0,1,2
Nepal,2000,2,0,0,0,1,2
Nepal,2001,2,0,0,0,2,3
Nepal,2002,2,0,0,0,2,3
Nepal,2003,2,0,0,0,2,3
Nepal,2004,2,0,0,0,2,3
Nepal,2005,2,0,0,0,2,3
Nepal,2006,2,0,0,0,1,3
Nepal,2007,0,0,0,0,0,0
Nepal,2008,0,0,0,0,0,0
Nepal,2009,0,0,0,0,0,0
Nepal,2010,0,0,0,0,0,0
Nepal,2011,0,0,0,0,0,0
Nepal,2012,0,0,0,0,0,0
Nepal,2013,0,0,0,0,0,0
Nepal,2014,0,0,0,0,0,0
Nepal,2015,0,0,0,0,0,0
Nicaragua,1955,0,0,0,0,0,0
Nicaragua,1956,0,0,0,0,0,0
Nicaragua,1957,0,0,0,0,0,0
Nicaragua,1958,0,0,0,0,0,0
Nicaragua,1959,0,0,0,0,0,0
Nicaragua,1960,0,0,0,0,0,0
Nicaragua,1961,0,0,0,0,0,0
Nicaragua,1962,0,0,0,0,0,0
Nicaragua,1963,0,0,0,0,0,0
Nicaragua,1964,0,0,0,0,0,0
Nicaragua,1965,0,0,0,0,0,0
Nicaragua,1966,0,0,0,0,0,0
Nicaragua,1967,0,0,0,0,0,0
Nicaragua,1968,0,0,0,0,0,0
Nicaragua,1969,0,0,0,0,0,0
Nicaragua,1970,0,0,0,0,0,0
Nicaragua,1971,0,0,0,0,0,0
Nicaragua,1972,0,0,0,0,0,0
Nicaragua,1973,0,0,0,0,0,0
Nicaragua,1974,0,0,0,0,0,0
Nicaragua,1975,0,0,0,0,0,0
Nicaragua,1976,0,0,0,0,0,0
Nicaragua,1977,0,0,0,0,0,0
Nicaragua,1978,2,0,0,0,3,2
Nicaragua,1979,2,0,0,0,4,4
Nicaragua,1981,1,0,0,1,0,0
Nicaragua,1980,0,0,0,0,0,0
Nicaragua,1981,2,0,0,0,1,4
Nicaragua,1982,1,0,1,2,0,0
Nicaragua,1982,2,0,0,0,1,4
Nicaragua,1983,1,0,1,2,0,0
Nicaragua,1983,2,0,0,0,2,4
Nicaragua,1984,1,0,1,2,0,0
Nicaragua,1984,2,0,0,0,2,4
Nicaragua,1985,2,0,0,0,2,4
Nicaragua,1986,2,0,0,0,2,4
Nicaragua,1987,2,0,0,0,2,4
Nicaragua,1988,2,0,0,0,1,4
Nicaragua,1989,0,0,0,0,0,0
Nicaragua,1990,0,0,0,0,0,0
Nicaragua,1991,0,0,0,0,0,0
Nicaragua,1992,0,0,0,0,0,0
Nicaragua,1993,0,0,0,0,0,0
Nicaragua,1994,0,0,0,0,0,0
Nicaragua,1995,0,0,0,0,0,0
Nicaragua,1996,0,0,0,0,0,0
Nicaragua,1997,0,0,0,0,0,0
Nicaragua,1998,0,0,0,0,0,0
Nicaragua,1999,0,0,0,0,0,0
Nicaragua,2000,0,0,0,0,0,0
Nicaragua,2001,0,0,0,0,0,0
Nicaragua,2002,0,0,0,0,0,0
Nicaragua,2003,0,0,0,0,0,0
Nicaragua,2004,0,0,0,0,0,0
Nicaragua,2005,0,0,0,0,0,0
Nicaragua,2006,0,0,0,0,0,0
Nicaragua,2007,0,0,0,0,0,0
Nicaragua,2008,0,0,0,0,0,0
Nicaragua,2009,0,0,0,0,0,0
Nicaragua,2010,0,0,0,0,0,0
Nicaragua,2011,0,0,0,0,0,0
Nicaragua,2012,0,0,0,0,0,0
Nicaragua,2013,0,0,0,0,0,0
Nicaragua,2014,0,0,0,0,0,0
Nicaragua,2015,0,0,0,0,0,0
Nigeria,1955,0,0,0,0,0,0
Nigeria,1956,0,0,0,0,0,0
Nigeria,1957,0,0,0,0,0,0
Nigeria,1958,0,0,0,0,0,0
Nigeria,1959,0,0,0,0,0,0
Nigeria,1960,0,0,0,0,0,0
Nigeria,1961,0,0,0,0,0,0
Nigeria,1962,0,0,0,0,0,0
Nigeria,1963,0,0,0,0,0,0
